path_id,A_sw,M_sw,A_vlsi,Stage,Outcome,asw_feasibility,msw_feasibility,avlsi_feasibility,stage_evidence,feasibility_level,asw_supporting_evidence_ids,msw_supporting_evidence_ids,avlsi_supporting_evidence_ids,feasibility_rationale
P635,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_3_post_synthesis_verification,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P636,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_3_post_synthesis_verification,availability,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P637,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_4_design_for_testability,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P638,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_4_design_for_testability,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P639,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_4_design_for_testability,availability,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P640,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_5_placement_and_routing,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P641,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_5_placement_and_routing,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P642,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_5_placement_and_routing,availability,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P643,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_6_static_timing_analysis,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P644,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_6_static_timing_analysis,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P645,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_6_static_timing_analysis,availability,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P646,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_7_physical_verification_and_signoff,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P647,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_7_physical_verification_and_signoff,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P648,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_7_physical_verification_and_signoff,availability,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P649,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_8_post_silicon_validation,confidentiality,High,High,Low,not_observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P650,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_8_post_silicon_validation,integrity,High,High,Low,not_observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P651,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_8_post_silicon_validation,availability,High,High,Low,not_observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P652,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_9_manufacturing_testing,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P653,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_9_manufacturing_testing,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P654,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,hardware_trojan_backdoor_or_logic_bomb,stage_9_manufacturing_testing,availability,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,E2,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P655,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_0_design_specification,confidentiality,High,High,Low,not_observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P656,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_1_high_level_synthesis,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P657,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_2_logic_synthesis,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P658,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_3_post_synthesis_verification,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P659,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_4_design_for_testability,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P660,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_5_placement_and_routing,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P661,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_6_static_timing_analysis,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P662,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_7_physical_verification_and_signoff,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P663,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_8_post_silicon_validation,confidentiality,High,High,Low,not_observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P664,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,information_leakage_or_asset_exposure,stage_9_manufacturing_testing,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P665,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,side_channel_fault_or_physical_attack,stage_1_high_level_synthesis,confidentiality,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
P666,vulnerability_or_configuration_exploitation,vulnerability_or_configuration_based_control,side_channel_fault_or_physical_attack,stage_1_high_level_synthesis,integrity,High,High,Low,observed_in_v1,Medium,E2; E3; E22; E26; E34; E41; E43,E3; E22; E41,none_in_v1,"Medium because the path has partial or indirect evidence support, but it does not satisfy all High criteria."
